"ID","moduleLabels","MM.03","p.MM.03","Interpro.Short.Description","Interpro.ID","GO","GO_term","R1.2","R3.4","R5.6","R7.8","Sp_3d","Sp_7d"
"FGRAMPH1_01T00009","F03",0.830784273049426,3.62570181990931e-05,"Cyt_P450, Cyt_P450_B, Cyt_P450_CS, Cyt_P450_sf","IPR001128, IPR002397, IPR017972, IPR036396","GO:0004497,  GO:0005506,  GO:0016705,  GO:0020037","monooxygenase activity,  iron ion binding,  oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,  heme binding",5.500649551,5.81050903,1.573915778,0,3.186248805,3.553246284
"FGRAMPH1_01T00019","F03",0.915481478091804,2.56695600786128e-07,"","","GO:0003676,  GO:0008270","nucleic acid binding,  zinc ion binding",19.46597544,14.08092375,2.78905565,0,16.78535623,17.05622735
"FGRAMPH1_01T00041","F03",0.862757625565141,8.31174971559561e-06,"","","GO:0016021, GO:0004252, GO:0006508","integral component of membrane, serine-type endopeptidase activity, proteolysis",0.581454949,0.104224712,0,0,2.686013965,2.019199083
"FGRAMPH1_01T00051","F03",0.708093065944713,0.00146895470394418,"Egh16-like","IPR021476","","",0.821782406,1.546820721,1.256385064,0,63.99771574,10.11248165
"FGRAMPH1_01T00093","F03",0.896963725051712,1.07332883816085e-06,"NTF2-like_dom_sf","IPR032710","GO:0016021","integral component of membrane",59.14239458,44.62972513,20.87786235,7.471823492,38.52021911,147.5785274
"FGRAMPH1_01T00099","F03",0.937230945523654,2.9396241671024e-08,"","","GO:0006355","regulation of DNA-templated transcription",1.443949729,0.571285211,0.165797767,0,1.452453412,2.146373739
"FGRAMPH1_01T00123","F03",0.86542802808199,7.23118206507526e-06,"Sulfatase_N, Alkaline_phosphatase_core_sf, SGSH_C","IPR000917, IPR017850, IPR032506","GO:0008484","sulfuric ester hydrolase activity",2.039667939,1.283162206,0.34100432,0,1.282455769,1.366799186
"FGRAMPH1_01T00187","F03",0.829253168930376,3.8608637346545e-05,"","","GO:0016021","integral component of membrane",0.291808431,0.278729013,0,0,0.600281908,0.942142543
"FGRAMPH1_01T00193","F03",0.879873264966151,3.22339483490938e-06,"MFS, MFS_dom, MFS_trans_sf","IPR011701, IPR020846, IPR036259","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",10.88590569,2.979933669,1.785994513,0,20.60921594,22.23081562
"FGRAMPH1_01T00203","F03",0.759021135729075,0.000410692466584355,"DUF3433","IPR021840","GO:0016021","integral component of membrane",0.23928599,0.043759229,0,0,0.648992967,7.435792423
"FGRAMPH1_01T00205","F03",0.8328728708551,3.32452098669037e-05,"HNH_nuc","IPR003615","","",3.365809883,3.464491584,2.022355877,0,2.630984216,3.306012615
"FGRAMPH1_01T00211","F03",0.946289905822338,9.37938641972985e-09,"","","GO:0016021, GO:0003824","integral component of membrane, catalytic activity",4.169893833,1.552993394,0,0,3.559106554,11.06572967
"FGRAMPH1_01T00293","F03",0.516268008608853,0.0338701019526884,"","","GO:0016021","integral component of membrane",0.278231848,0.056534912,2.022508378,0,2.725716887,0.975543454
"FGRAMPH1_01T00311","F03",0.627851174953087,0.00696442672107139,"MFS, MFS_dom, MFS_trans_sf","IPR011701, IPR020846, IPR036259","GO:0016021, GO:0022857, GO:0055085","integral component of membrane, transmembrane transporter activity, transmembrane transport",0.189964063,0.365160548,1.513213514,0,0.437856518,1.555864331
"FGRAMPH1_01T00313","F03",0.853079489603733,1.34543370432702e-05,"Aminotrans_IV, Aminotransferase-like, BCAT-like_N, BCAT-like_C","IPR001544, IPR036038, IPR043131, IPR043132","GO:0008483","transaminase activity",1.802360219,1.570810418,2.267151464,0,0.972535797,9.278300638
"FGRAMPH1_01T00315","F03",0.868709694788051,6.06894971669296e-06,"Ankyrin_rpt, MgTranspt_CorA/ZnTranspt_ZntB, Ankyrin_rpt-contain_sf","IPR002110, IPR002523, IPR036770","GO:0016021, GO:0046873, GO:0030001, GO:0055085","integral component of membrane, metal ion transmembrane transporter activity, metal ion transport, transmembrane transport",1.984116507,0.26119504,0,0,2.063238591,1.495659767
"FGRAMPH1_01T00323","F03",0.82028245027604,5.51375517662134e-05,"","","","",4.316708658,1.336403926,0,0,1.877286574,4.596498151
"FGRAMPH1_01T00331","F03",0.893066639259959,1.4014803244655e-06,"AA_transpt_TM","IPR013057","GO:0016021","integral component of membrane",2.924348325,3.72950613,1.823381093,0,4.28232567,4.225199767
