"ID","moduleLabels","MM.16","p.MM.16","Interpro.Short.Description","Interpro.ID","GO","GO_term","R1.2","R3.4","R5.6","R7.8","Sp_3d","Sp_7d"
"FGRAMPH1_01T00183","F16",0.759980527116393,0.000399802523206935,"FAD-bd, FAD/NAD-bd_sf","IPR002938, IPR036188","GO:0016021, GO:0004497, GO:0071949","integral component of membrane, monooxygenase activity, FAD binding",3.206455357,20.42336785,27.79494817,83.12413113,3.925910655,0.238968455
"FGRAMPH1_01T00671","F16",0.908061215040648,4.71993662685611e-07,"PAP_assoc, Polymerase_NTP_transf_dom, NT_sf","IPR002058, IPR002934, IPR043519","GO:0004652","polynucleotide adenylyltransferase activity",10.21337891,8.852454054,18.84461805,29.4413791,8.421727597,5.593755162
"FGRAMPH1_01T00861","F16",0.908491508812139,4.56260101898444e-07,"BRCT_dom, AAA+_ATPase, ATPase_AAA_core, DNA_pol3_clamp-load_cplx_C, RFC1, DNA_replication_fac_RFC1_C, P-loop_NTPase, BRCT_dom_sf","IPR001357, IPR003593, IPR003959, IPR008921, IPR012178, IPR013725, IPR027417, IPR036420","GO:0043229, GO:0000166, GO:0044260","intracellular organelle, nucleotide binding, cellular macromolecule metabolic process",6.650951035,7.559006701,23.62332814,65.40158646,10.27009702,7.201261332
"FGRAMPH1_01T00977","F16",0.90449933635166,6.21058363893895e-07,"Erv_C, Erv_N, Erv","IPR012936, IPR039542, IPR045888","GO:0016021","integral component of membrane",67.51479968,80.96785062,92.44274136,321.043684,75.60929809,46.68372636
"FGRAMPH1_01T01895","F16",0.773158145886832,0.000272915511946954,"Maf-like, ITPase-like_fam","IPR003697, IPR029001","GO:0047429","nucleoside triphosphate diphosphatase activity",33.06474979,48.88089909,65.78839562,163.5693165,58.40319828,36.045891
"FGRAMPH1_01T02065","F16",0.843832362900488,2.06733287817874e-05,"Clathrin/coatomer_adapt-like_N, Clathrin_a-adaptin_app_sub_C, Clathrin_a/b/g-adaptin_app_Ig, Coatomer/calthrin_app_sub_C, ARM-like, TBP_dom_sf, Clathrin_app_Ig-like_sf, ARM-type_fold, AP2_complex_asu","IPR002553, IPR003164, IPR008152, IPR009028, IPR011989, IPR012295, IPR013041, IPR016024, IPR017104","GO:0030122, GO:0035615, GO:0006886, GO:0072583","AP-2 adaptor complex, clathrin adaptor activity, intracellular protein transport, clathrin-dependent endocytosis",8.79181534,18.1968107,51.98741414,40.1471873,12.43583865,4.797787553
"FGRAMPH1_01T02111","F16",0.88529851804778,2.31673890453126e-06,"DNA-dir_RNAP_su2_dom, RNA_pol_bsu_CS, RNA_pol_Rpb2_7, RNA_pol_Rpb2_2, RNA_pol_bsu_protrusion, RNA_pol_Rpb2_3, RNA_pol_Rpb2_4, RNA_pol_Rpb2_5, RNA_pol_RPB2_OB-fold, DNA-dir_RNA_pol_su2, DNA-dir_RNAP_su2_hyb_sf, RNA_pol_Rpb2_2_sf","IPR007120, IPR007121, IPR007641, IPR007642, IPR007644, IPR007645, IPR007646, IPR007647, IPR014724, IPR015712, IPR037033, IPR037034","GO:0003677, GO:0003899, GO:0032549, GO:0046872, GO:0006351","DNA binding, DNA-directed 5'-3' RNA polymerase activity, ribonucleoside binding, metal ion binding, DNA-templated transcription",5.550149094,7.464267253,10.91137714,42.19743449,5.830976201,4.341803869
"FGRAMPH1_01T02887","F16",0.753717337239093,0.000475453442271321,"","","","",36.58818435,45.23427526,65.47379366,82.08479426,48.33340718,19.7529664
"FGRAMPH1_01T02995","F16",0.650145992703245,0.00472144434854028,"PWWP_dom","IPR000313","","",29.00890518,31.06340619,64.35387609,58.13938784,33.34913148,25.24821251
"FGRAMPH1_01T03333","F16",0.870262482579843,5.57701715338336e-06,"SUN","IPR005556","","",305.1836283,225.7428326,362.3545174,678.843258,269.213926,175.2603536
"FGRAMPH1_01T03413","F16",0.75369719656236,0.00047571464841828,"EGF-like_dom, ABC_transporter-like_ATP-bd, AAA+_ATPase, ABC_2_trans, ABC_transporter-like_CS, P-loop_NTPase, ABCG_dom","IPR000742, IPR003439, IPR003593, IPR013525, IPR017871, IPR027417, IPR043926","GO:0016021, GO:0005524, GO:0140359, GO:0055085","integral component of membrane, ATP binding, ABC-type transporter activity, transmembrane transport",9.559143011,7.975040586,11.83919863,51.31797854,11.16260346,8.604121457
"FGRAMPH1_01T04519","F16",0.812360334301313,7.43531772794901e-05,"PS_Dcarbxylase, PSD, PSD_type1_euk","IPR003817, IPR033177, IPR033661","GO:0031305, GO:0004609, GO:0042393, GO:0006122, GO:0006646, GO:0006656, GO:0009268, GO:0010636, GO:0010954, GO:0016540","integral component of mitochondrial inner membrane, phosphatidylserine decarboxylase activity, histone binding, mitochondrial electron transport, ubiquinol to cytochrome c, phosphatidylethanolamine biosynthetic process, phosphatidylcholine biosynthetic process, response to pH, positive regulation of mitochondrial fusion, positive regulation of protein processing, protein autoprocessing",64.20127482,52.65988335,79.61432779,200.0577047,62.88117367,34.30921427
"FGRAMPH1_01T04709","F16",0.661971253003241,0.00379434462970599,"Hsp_70_fam, Heat_shock_70_CS, HSP70_peptide-bd_sf, HSP70_C_sf, ATPase_NBD","IPR013126, IPR018181, IPR029047, IPR029048, IPR043129","GO:0005524","ATP binding",66.27651491,104.1051447,85.93537371,214.1977707,83.57867556,51.58568429
"FGRAMPH1_01T04885","F16",0.749437405827632,0.000533711257654529,"Glucanosyltransferase, X8, Glycoside_hydrolase_SF","IPR004886, IPR012946, IPR017853","GO:0005886, GO:0016021, GO:0031225, GO:0016740","plasma membrane, integral component of membrane, anchored component of membrane, transferase activity",626.1696117,373.5117144,816.4551435,1308.306919,541.6704959,352.4265271
"FGRAMPH1_01T04893","F16",0.879572486778604,3.2814448283817e-06,"SNF2_N, Helicase_C, Helicase_ATP-bd, DBINO, P-loop_NTPase, DEXQc_INO80, SNF2-like_sf","IPR000330, IPR001650, IPR014001, IPR020838, IPR027417, IPR031047, IPR038718","GO:0031011, GO:0003677, GO:0005524, GO:0016787, GO:0070615, GO:0006281, GO:0006351, GO:0043044","Ino80 complex, DNA binding, ATP binding, hydrolase activity, GO:0070615, DNA repair, DNA-templated transcription, GO:0043044",6.298079777,7.468789758,18.88445791,20.42072816,7.487261314,5.525615786
"FGRAMPH1_01T05467","F16",0.658216046027371,0.0040711202612021,"","","","",43.46989402,54.80847667,100.7210141,155.5946818,73.77484838,58.42579975
"FGRAMPH1_01T06141","F16",0.772895961349236,0.000275062560914801,"S1_domain, HAT, TPR-like_helical_dom_sf, NA-bd_OB-fold, S1_dom, Rrp5","IPR003029, IPR003107, IPR011990, IPR012340, IPR022967, IPR045209","GO:0005730, GO:0003676, GO:0006364, GO:0006397","nucleolus, nucleic acid binding, rRNA processing, mRNA processing",11.22816491,12.98569474,34.94113133,31.21090733,12.97998427,10.27903217
"FGRAMPH1_01T06173","F16",0.937663491319249,2.79460988603199e-08,"FMP27_DUF2405, FMP27_SW_dom, FMP27_N, FMP27_GFWDK_dom, FMP27_C, FMP27_WPPW_dom, Hobbit","IPR019409, IPR019415, IPR019439, IPR019441, IPR019443, IPR019449, IPR045167","GO:0016021","integral component of membrane",2.601082275,3.585606761,7.11087147,15.81771296,3.449254422,2.700328151
"FGRAMPH1_01T06459","F16",0.777517024678634,0.000239219691741697,"","","GO:0016021","integral component of membrane",91.93029619,92.71038332,139.236575,198.0777431,91.03882376,31.1095738
"FGRAMPH1_01T06691","F16",0.64824017111847,0.00488666073920056,"AAA+_ATPase, ATPase_AAA_core, ATPase_AAA_CS, 26S_Psome_P45-like, P-loop_NTPase, Prot_ATP_ID_OB_C, AAA_lid_3","IPR003593, IPR003959, IPR003960, IPR005937, IPR027417, IPR032501, IPR041569","GO:0005634, GO:0005524, GO:0005737, GO:0000502, GO:0008233, GO:1901800, GO:0036402","nucleus, ATP binding, cytoplasm, proteasome complex, peptidase activity, positive regulation of proteasomal protein catabolic process, proteasome-activating activity",137.9082239,148.0148617,205.1453379,277.0468002,159.5827708,119.4602031
"FGRAMPH1_01T06859","F16",0.688645712197971,0.00223641277785273,"Helicase/UvrB_N, Helicase_ATP-bd, RNA-helicase_UPF1_UPF2-interct, P-loop_NTPase, DUF5599, DNA2/NAM7_AAA_11, DNA2/NAM7-like_AAA, DNA2/NAM7-like, SF1_C_Upf1","IPR006935, IPR014001, IPR018999, IPR027417, IPR040812, IPR041677, IPR041679, IPR045055, IPR047187","GO:0005737, GO:0003677, GO:0003723, GO:0003724, GO:0005524, GO:0008270, GO:0016787, GO:0000184","cytoplasm, DNA binding, RNA binding, RNA helicase activity, ATP binding, zinc ion binding, hydrolase activity, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",20.80051751,24.71695048,19.80712112,103.0099035,22.29537055,13.34487188
"FGRAMPH1_01T06955","F16",0.702941944392461,0.00164708157794907,"FAM210A/B-like_dom, FAM210A/B-like","IPR009688, IPR045866","GO:0016021, GO:0016740","integral component of membrane, transferase activity",43.08285451,48.86150636,60.01719276,157.5036351,44.15919736,22.24416996
